imgname,startx,starty,width,height,label
mechanicalmeter/5C22184.jpg,437,76,41,74,-8
mechanicalmeter/5C2217.jpg,180,138,46,67,2
mechanicalmeter/5C2217.jpg,254,146,46,54,2
mechanicalmeter/5C2217.jpg,333,148,33,53,1
mechanicalmeter/5C2217.jpg,403,147,48,53,7
mechanicalmeter/5C2217.jpg,465,209,12,15,11
mechanicalmeter/5C2217.jpg,479,136,55,83,-7
mechanicalmeter/5C22128.jpg,172,102,35,57,2
mechanicalmeter/5C22128.jpg,234,98,28,58,2
mechanicalmeter/5C22128.jpg,288,93,40,61,1
mechanicalmeter/5C22128.jpg,356,91,32,59,2
mechanicalmeter/5C22128.jpg,412,94,40,54,8
mechanicalmeter/5C22128.jpg,473,87,46,40,-1
mechanicalmeter/5C22051.jpg,173,102,33,57,2
mechanicalmeter/5C22051.jpg,235,98,26,57,2
mechanicalmeter/5C22051.jpg,294,93,31,57,10
mechanicalmeter/5C22051.jpg,355,94,33,61,5
mechanicalmeter/5C22051.jpg,415,92,35,59,1
mechanicalmeter/5C22051.jpg,460,143,23,29,11
mechanicalmeter/5C22051.jpg,472,77,48,77,-10
mechanicalmeter/5C22038.jpg,147,111,43,49,2
mechanicalmeter/5C22038.jpg,208,113,36,45,2
mechanicalmeter/5C22038.jpg,265,113,35,44,10
mechanicalmeter/5C22038.jpg,330,112,31,46,3
mechanicalmeter/5C22038.jpg,389,114,30,48,8
mechanicalmeter/5C22038.jpg,444,113,43,45,-10
mechanicalmeter/5C21977.jpg,145,88,33,49,2
mechanicalmeter/5C21977.jpg,207,85,31,50,1
mechanicalmeter/5C21977.jpg,268,86,30,51,9
mechanicalmeter/5C21977.jpg,323,86,35,50,7
mechanicalmeter/5C21977.jpg,382,92,34,49,7
mechanicalmeter/5C21977.jpg,427,154,32,36,11
mechanicalmeter/5C21977.jpg,438,89,39,60,-3
mechanicalmeter/5C2197.jpg,179,145,45,57,2
mechanicalmeter/5C2197.jpg,255,144,33,55,1
mechanicalmeter/5C2197.jpg,327,146,52,54,9
mechanicalmeter/5C2197.jpg,403,148,48,53,7
mechanicalmeter/5C2197.jpg,464,209,13,15,11
mechanicalmeter/5C2197.jpg,480,133,56,85,-3
mechanicalmeter/5C21894.jpg,173,102,33,57,2
mechanicalmeter/5C21894.jpg,234,97,31,57,1
mechanicalmeter/5C21894.jpg,294,96,32,55,8
mechanicalmeter/5C21894.jpg,355,89,32,61,9
mechanicalmeter/5C21894.jpg,416,94,31,57,4
mechanicalmeter/5C21894.jpg,471,85,50,69,-2
mechanicalmeter/5C21835.jpg,149,112,35,52,2
mechanicalmeter/5C21835.jpg,208,111,35,47,1
mechanicalmeter/5C21835.jpg,269,111,30,51,8
mechanicalmeter/5C21835.jpg,330,111,30,46,3
mechanicalmeter/5C21835.jpg,388,106,31,51,5
mechanicalmeter/5C21835.jpg,447,113,37,43,-3
mechanicalmeter/5C2176.jpg,179,144,45,57,2
mechanicalmeter/5C2176.jpg,255,146,36,54,1
mechanicalmeter/5C2176.jpg,327,145,50,54,7
mechanicalmeter/5C2176.jpg,401,145,48,59,6
mechanicalmeter/5C2176.jpg,462,204,22,31,11
mechanicalmeter/5C2176.jpg,482,140,50,75,-8
mechanicalmeter/5C21750.jpg,146,89,32,46,2
mechanicalmeter/5C21750.jpg,208,85,30,52,1
mechanicalmeter/5C21750.jpg,264,85,35,50,7
mechanicalmeter/5C21750.jpg,323,84,34,56,5
mechanicalmeter/5C21750.jpg,383,93,32,49,10
mechanicalmeter/5C21750.jpg,426,160,28,22,11
mechanicalmeter/5C21750.jpg,434,73,44,68,-6
mechanicalmeter/5C21737.jpg,172,102,34,57,2
mechanicalmeter/5C21737.jpg,233,97,31,55,1
mechanicalmeter/5C21737.jpg,295,98,31,58,7
mechanicalmeter/5C21737.jpg,357,96,28,56,3
mechanicalmeter/5C21737.jpg,416,91,32,58,7
mechanicalmeter/5C21737.jpg,471,91,46,53,-8
mechanicalmeter/5C21680.jpg,172,101,33,57,2
mechanicalmeter/5C21680.jpg,233,99,31,55,1
mechanicalmeter/5C21680.jpg,294,98,30,58,6
mechanicalmeter/5C21680.jpg,355,96,32,61,6
mechanicalmeter/5C21680.jpg,418,91,30,62,10
mechanicalmeter/5C21680.jpg,458,142,26,30,11
mechanicalmeter/5C21680.jpg,477,92,39,58,-4
mechanicalmeter/5C21640.jpg,150,112,34,52,2
mechanicalmeter/5C21640.jpg,208,111,33,47,1
mechanicalmeter/5C21640.jpg,270,111,33,49,6
mechanicalmeter/5C21640.jpg,331,114,32,52,4
mechanicalmeter/5C21640.jpg,386,110,33,48,10
mechanicalmeter/5C21640.jpg,443,101,48,62,-1
mechanicalmeter/5C21639.jpg,146,88,30,48,2
mechanicalmeter/5C21639.jpg,207,85,31,52,1
mechanicalmeter/5C21639.jpg,264,85,35,54,6
mechanicalmeter/5C21639.jpg,324,84,31,57,3
mechanicalmeter/5C21639.jpg,382,86,32,55,9
mechanicalmeter/5C21639.jpg,425,153,35,35,11
mechanicalmeter/5C21639.jpg,431,86,51,57,-9
mechanicalmeter/5C2156.jpg,184,144,45,57,2
mechanicalmeter/5C2156.jpg,256,145,35,57,1
mechanicalmeter/5C2156.jpg,329,144,48,55,5
mechanicalmeter/5C2156.jpg,401,146,47,56,6
mechanicalmeter/5C2156.jpg,459,206,25,26,11
mechanicalmeter/5C2156.jpg,479,144,45,73,-6
mechanicalmeter/5C21524.jpg,146,88,32,49,2
mechanicalmeter/5C21524.jpg,207,86,31,49,1
mechanicalmeter/5C21524.jpg,264,86,36,53,5
mechanicalmeter/5C21524.jpg,321,84,36,55,2
mechanicalmeter/5C21524.jpg,381,87,31,54,4
mechanicalmeter/5C21524.jpg,437,166,13,16,11
mechanicalmeter/5C21524.jpg,439,72,42,85,-3
mechanicalmeter/5C21498.jpg,172,102,34,57,2
mechanicalmeter/5C21498.jpg,234,99,31,56,1
mechanicalmeter/5C21498.jpg,295,97,28,57,4
mechanicalmeter/5C21498.jpg,355,92,38,61,9
mechanicalmeter/5C21498.jpg,414,90,36,61,6
mechanicalmeter/5C21498.jpg,472,85,46,67,-6
mechanicalmeter/5C21441.jpg,148,110,36,54,2
mechanicalmeter/5C21441.jpg,207,111,36,47,1
mechanicalmeter/5C21441.jpg,270,114,31,45,4
mechanicalmeter/5C21441.jpg,331,113,31,43,4
mechanicalmeter/5C21441.jpg,385,107,32,49,1
mechanicalmeter/5C21441.jpg,442,112,43,46,-7
mechanicalmeter/5C21436.jpg,58,138,33,58,2
mechanicalmeter/5C21436.jpg,116,137,35,51,1
mechanicalmeter/5C21436.jpg,183,134,38,54,4
mechanicalmeter/5C21436.jpg,255,138,33,58,3
mechanicalmeter/5C21436.jpg,322,140,36,56,6
mechanicalmeter/5C21436.jpg,381,118,55,88,-1
mechanicalmeter/5C21427.jpg,58,138,33,59,2
mechanicalmeter/5C21427.jpg,116,137,34,52,1
mechanicalmeter/5C21427.jpg,182,134,39,54,4
mechanicalmeter/5C21427.jpg,253,134,38,60,2
mechanicalmeter/5C21427.jpg,319,139,43,55,7
mechanicalmeter/5C21427.jpg,380,109,61,69,-10
mechanicalmeter/5C21418.jpg,58,137,32,61,2
mechanicalmeter/5C21418.jpg,117,138,33,50,1
mechanicalmeter/5C21418.jpg,183,134,38,54,4
mechanicalmeter/5C21418.jpg,253,129,30,60,1
mechanicalmeter/5C21418.jpg,322,141,35,55,8
mechanicalmeter/5C21418.jpg,391,120,45,84,-10
mechanicalmeter/5C21414.jpg,146,88,32,48,2
mechanicalmeter/5C21414.jpg,207,84,31,53,1
mechanicalmeter/5C21414.jpg,264,88,35,46,4
mechanicalmeter/5C21414.jpg,326,85,31,54,1
mechanicalmeter/5C21414.jpg,382,87,31,55,4
mechanicalmeter/5C21414.jpg,434,162,16,20,11
mechanicalmeter/5C21414.jpg,443,81,37,66,-7
mechanicalmeter/5C21409.jpg,58,137,32,60,2
mechanicalmeter/5C21409.jpg,116,138,35,50,1
mechanicalmeter/5C21409.jpg,183,135,40,53,4
mechanicalmeter/5C21409.jpg,256,137,30,60,10
mechanicalmeter/5C21409.jpg,324,140,33,55,9
mechanicalmeter/5C21409.jpg,387,113,44,90,-10
mechanicalmeter/5C21400.jpg,58,138,33,59,2
mechanicalmeter/5C21400.jpg,116,137,35,52,1
mechanicalmeter/5C21400.jpg,180,143,43,50,4
mechanicalmeter/5C21400.jpg,254,143,34,50,10
mechanicalmeter/5C21400.jpg,320,142,40,54,10
mechanicalmeter/5C21400.jpg,382,114,47,82,-10
mechanicalmeter/5C21391.jpg,58,138,33,58,2
mechanicalmeter/5C21391.jpg,115,137,36,52,1
mechanicalmeter/5C21391.jpg,184,135,35,58,3
mechanicalmeter/5C21391.jpg,254,138,35,58,9
mechanicalmeter/5C21391.jpg,321,144,38,50,1
mechanicalmeter/5C21391.jpg,379,140,51,68,-10
mechanicalmeter/5C21381.jpg,58,138,33,58,2
mechanicalmeter/5C21381.jpg,116,137,36,53,1
mechanicalmeter/5C21381.jpg,184,135,36,57,3
mechanicalmeter/5C21381.jpg,254,141,35,56,8
mechanicalmeter/5C21381.jpg,319,130,40,62,1
mechanicalmeter/5C21381.jpg,384,114,53,91,-9
mechanicalmeter/5C21372.jpg,58,138,33,58,2
mechanicalmeter/5C21372.jpg,116,136,35,53,1
mechanicalmeter/5C21372.jpg,184,135,35,57,3
mechanicalmeter/5C21372.jpg,254,136,36,56,7
mechanicalmeter/5C21372.jpg,316,137,46,60,2
mechanicalmeter/5C21372.jpg,380,126,62,85,-9
mechanicalmeter/5C21363.jpg,58,138,33,59,2
mechanicalmeter/5C21363.jpg,116,136,35,53,1
mechanicalmeter/5C21363.jpg,184,134,34,59,3
mechanicalmeter/5C21363.jpg,255,138,33,59,6
mechanicalmeter/5C21363.jpg,324,141,37,56,3
mechanicalmeter/5C21363.jpg,382,110,50,68,-8
mechanicalmeter/5C2136.jpg,178,145,45,56,2
mechanicalmeter/5C2136.jpg,255,144,35,56,1
mechanicalmeter/5C2136.jpg,326,145,51,54,3
mechanicalmeter/5C2136.jpg,400,145,48,58,6
mechanicalmeter/5C2136.jpg,465,208,12,16,11
mechanicalmeter/5C2136.jpg,480,137,50,82,-4
mechanicalmeter/5C21354.jpg,58,138,32,58,2
mechanicalmeter/5C21354.jpg,116,136,34,53,1
mechanicalmeter/5C21354.jpg,185,135,33,58,3
mechanicalmeter/5C21354.jpg,255,136,33,61,5
mechanicalmeter/5C21354.jpg,320,140,45,53,4
mechanicalmeter/5C21354.jpg,384,113,52,92,-8
mechanicalmeter/5C21345.jpg,52,137,37,58,2
mechanicalmeter/5C21345.jpg,116,137,34,52,1
mechanicalmeter/5C21345.jpg,185,134,33,59,3
mechanicalmeter/5C21345.jpg,256,137,31,55,4
mechanicalmeter/5C21345.jpg,323,137,36,62,5
mechanicalmeter/5C21345.jpg,379,119,59,78,-7
mechanicalmeter/5C21336.jpg,58,138,33,58,2
mechanicalmeter/5C21336.jpg,115,136,36,53,1
mechanicalmeter/5C21336.jpg,183,133,35,60,3
mechanicalmeter/5C21336.jpg,254,139,35,56,3
mechanicalmeter/5C21336.jpg,322,140,36,55,6
mechanicalmeter/5C21336.jpg,388,120,47,69,-6
mechanicalmeter/5C21327.jpg,58,138,32,59,2
mechanicalmeter/5C21327.jpg,116,137,34,52,1
mechanicalmeter/5C21327.jpg,183,133,35,61,3
mechanicalmeter/5C21327.jpg,254,133,36,62,2
mechanicalmeter/5C21327.jpg,319,139,43,55,7
mechanicalmeter/5C21327.jpg,380,111,63,86,-9
mechanicalmeter/5C21318.jpg,58,137,33,60,2
mechanicalmeter/5C21318.jpg,116,137,35,52,1
mechanicalmeter/5C21318.jpg,184,134,35,58,3
mechanicalmeter/5C21318.jpg,254,130,30,58,1
mechanicalmeter/5C21318.jpg,323,138,34,59,8
mechanicalmeter/5C21318.jpg,383,118,54,87,-8
mechanicalmeter/5C21309.jpg,58,138,33,59,2
mechanicalmeter/5C21309.jpg,117,137,34,52,1
mechanicalmeter/5C21309.jpg,183,133,35,60,3
mechanicalmeter/5C21309.jpg,256,137,30,59,10
mechanicalmeter/5C21309.jpg,325,138,31,57,9
mechanicalmeter/5C21309.jpg,384,126,54,72,-8
mechanicalmeter/5C21301.jpg,146,88,32,48,2
mechanicalmeter/5C21301.jpg,206,84,33,53,1
mechanicalmeter/5C21301.jpg,265,88,33,49,3
mechanicalmeter/5C21301.jpg,325,85,32,55,10
mechanicalmeter/5C21301.jpg,379,85,36,57,1
mechanicalmeter/5C21301.jpg,427,156,34,33,11
mechanicalmeter/5C21301.jpg,436,82,45,68,-3
mechanicalmeter/5C21300.jpg,58,137,32,60,2
mechanicalmeter/5C21300.jpg,116,136,35,53,1
mechanicalmeter/5C21300.jpg,183,140,36,60,3
mechanicalmeter/5C21300.jpg,252,141,34,53,10
mechanicalmeter/5C21300.jpg,322,136,35,56,10
mechanicalmeter/5C21300.jpg,387,110,49,80,-7
mechanicalmeter/5C21291.jpg,58,137,33,60,2
mechanicalmeter/5C21291.jpg,117,138,33,51,1
mechanicalmeter/5C21291.jpg,184,133,33,59,2
mechanicalmeter/5C21291.jpg,255,139,33,56,9
mechanicalmeter/5C21291.jpg,322,133,35,60,1
mechanicalmeter/5C21291.jpg,384,115,54,90,-7
mechanicalmeter/5C21282.jpg,58,137,32,60,2
mechanicalmeter/5C21282.jpg,116,137,35,53,1
mechanicalmeter/5C21282.jpg,183,134,33,56,2
mechanicalmeter/5C21282.jpg,254,141,35,55,8
mechanicalmeter/5C21282.jpg,319,136,43,61,2
mechanicalmeter/5C21282.jpg,388,119,51,91,-4
mechanicalmeter/5C21273.jpg,58,138,33,58,2
mechanicalmeter/5C21273.jpg,117,137,34,52,1
mechanicalmeter/5C21273.jpg,182,132,34,61,2
mechanicalmeter/5C21273.jpg,254,137,43,56,7
mechanicalmeter/5C21273.jpg,324,140,37,57,3
mechanicalmeter/5C21273.jpg,381,109,53,72,-10
mechanicalmeter/5C21263.jpg,58,139,32,56,2
mechanicalmeter/5C21263.jpg,117,137,34,52,1
mechanicalmeter/5C21263.jpg,183,133,33,59,2
mechanicalmeter/5C21263.jpg,255,139,33,58,6
mechanicalmeter/5C21263.jpg,324,139,36,60,3
mechanicalmeter/5C21263.jpg,381,117,60,85,-6
mechanicalmeter/5C21258.jpg,172,102,34,57,2
mechanicalmeter/5C21258.jpg,233,97,30,59,1
mechanicalmeter/5C21258.jpg,294,94,33,58,2
mechanicalmeter/5C21258.jpg,356,93,33,62,5
mechanicalmeter/5C21258.jpg,417,91,33,61,6
mechanicalmeter/5C21258.jpg,471,85,50,66,-2
mechanicalmeter/5C21254.jpg,58,138,33,58,2
mechanicalmeter/5C21254.jpg,116,137,35,52,1
mechanicalmeter/5C21254.jpg,182,133,34,59,2
mechanicalmeter/5C21254.jpg,253,135,36,59,5
mechanicalmeter/5C21254.jpg,323,139,38,56,4
mechanicalmeter/5C21254.jpg,383,130,53,74,-3
mechanicalmeter/5C21250.jpg,155,115,29,49,2
mechanicalmeter/5C21250.jpg,208,111,35,46,1
mechanicalmeter/5C21250.jpg,267,112,34,45,2
mechanicalmeter/5C21250.jpg,328,112,35,53,5
mechanicalmeter/5C21250.jpg,387,111,33,47,10
mechanicalmeter/5C21250.jpg,439,105,51,53,-3
mechanicalmeter/5C21244.jpg,58,138,33,58,2
mechanicalmeter/5C21244.jpg,116,137,33,52,1
mechanicalmeter/5C21244.jpg,183,132,33,60,2
mechanicalmeter/5C21244.jpg,255,135,33,58,4
mechanicalmeter/5C21244.jpg,323,129,35,58,4
mechanicalmeter/5C21244.jpg,378,114,57,77,-9
mechanicalmeter/5C21235.jpg,58,138,32,59,2
mechanicalmeter/5C21235.jpg,117,138,33,51,1
mechanicalmeter/5C21235.jpg,182,133,34,57,2
mechanicalmeter/5C21235.jpg,253,137,39,58,3
mechanicalmeter/5C21235.jpg,321,137,41,56,5
mechanicalmeter/5C21235.jpg,389,118,51,75,-5
mechanicalmeter/5C21226.jpg,58,137,32,60,2
mechanicalmeter/5C21226.jpg,116,137,35,52,1
mechanicalmeter/5C21226.jpg,183,133,33,57,2
mechanicalmeter/5C21226.jpg,250,135,38,58,2
mechanicalmeter/5C21226.jpg,322,140,36,56,6
mechanicalmeter/5C21226.jpg,387,138,48,69,-2
mechanicalmeter/5C21216.jpg,58,138,32,58,2
mechanicalmeter/5C21216.jpg,116,137,35,52,1
mechanicalmeter/5C21216.jpg,183,133,33,57,2
mechanicalmeter/5C21216.jpg,254,130,29,60,1
mechanicalmeter/5C21216.jpg,322,141,37,54,6
mechanicalmeter/5C21216.jpg,380,138,54,72,-8
mechanicalmeter/5C21207.jpg,58,138,33,58,2
mechanicalmeter/5C21207.jpg,116,136,34,53,1
mechanicalmeter/5C21207.jpg,182,133,35,57,2
mechanicalmeter/5C21207.jpg,249,133,44,64,10
mechanicalmeter/5C21207.jpg,320,138,43,58,7
mechanicalmeter/5C21207.jpg,389,117,52,87,-4
mechanicalmeter/5C21197.jpg,58,138,33,58,2
mechanicalmeter/5C21197.jpg,117,137,33,52,1
mechanicalmeter/5C21197.jpg,179,126,42,67,1
mechanicalmeter/5C21197.jpg,250,128,44,68,9
mechanicalmeter/5C21197.jpg,322,127,39,63,7
mechanicalmeter/5C21197.jpg,381,118,53,84,-9
mechanicalmeter/5C21192.jpg,145,88,33,49,2
mechanicalmeter/5C21192.jpg,207,84,31,52,1
mechanicalmeter/5C21192.jpg,266,87,31,49,1
mechanicalmeter/5C21192.jpg,325,87,32,54,9
mechanicalmeter/5C21192.jpg,379,78,33,47,2
mechanicalmeter/5C21192.jpg,427,158,30,27,11
mechanicalmeter/5C21192.jpg,433,81,46,58,-9
mechanicalmeter/5C21188.jpg,58,138,33,58,2
mechanicalmeter/5C21188.jpg,116,136,34,53,1
mechanicalmeter/5C21188.jpg,183,131,35,62,1
mechanicalmeter/5C21188.jpg,255,140,33,56,8
mechanicalmeter/5C21188.jpg,323,138,34,59,8
mechanicalmeter/5C21188.jpg,383,133,49,77,-5
mechanicalmeter/5C21179.jpg,58,138,33,58,2
mechanicalmeter/5C21179.jpg,117,137,34,52,1
mechanicalmeter/5C21179.jpg,183,131,35,62,1
mechanicalmeter/5C21179.jpg,250,142,36,53,7
mechanicalmeter/5C21179.jpg,321,142,36,53,9
mechanicalmeter/5C21179.jpg,382,111,53,80,-10
mechanicalmeter/5C21174.jpg,172,102,34,56,2
mechanicalmeter/5C21174.jpg,234,99,31,55,1
mechanicalmeter/5C21174.jpg,295,94,32,57,1
mechanicalmeter/5C21174.jpg,357,96,30,61,7
mechanicalmeter/5C21174.jpg,416,95,32,59,4
mechanicalmeter/5C21174.jpg,474,86,46,66,-3
mechanicalmeter/5C21169.jpg,58,138,33,58,2
mechanicalmeter/5C21169.jpg,116,137,34,51,1
mechanicalmeter/5C21169.jpg,182,131,36,62,1
mechanicalmeter/5C21169.jpg,255,139,33,56,6
mechanicalmeter/5C21169.jpg,323,139,35,58,9
mechanicalmeter/5C21169.jpg,389,113,50,68,-5
mechanicalmeter/5C21160.jpg,58,138,33,58,2
mechanicalmeter/5C21160.jpg,116,136,34,51,1
mechanicalmeter/5C21160.jpg,183,131,35,62,1
mechanicalmeter/5C21160.jpg,255,140,33,54,6
mechanicalmeter/5C21160.jpg,320,141,37,53,10
mechanicalmeter/5C21160.jpg,377,138,64,71,-1
mechanicalmeter/5C2116.jpg,179,144,44,58,2
mechanicalmeter/5C2116.jpg,254,145,36,54,1
mechanicalmeter/5C2116.jpg,329,146,43,54,1
mechanicalmeter/5C2116.jpg,400,146,48,58,6
mechanicalmeter/5C2116.jpg,463,208,15,17,11
mechanicalmeter/5C2116.jpg,474,141,55,75,-1
mechanicalmeter/5C21150.jpg,58,138,32,58,2
mechanicalmeter/5C21150.jpg,117,136,33,52,1
mechanicalmeter/5C21150.jpg,184,131,33,61,1
mechanicalmeter/5C21150.jpg,255,138,33,59,5
mechanicalmeter/5C21150.jpg,322,140,36,55,10
mechanicalmeter/5C21150.jpg,382,116,50,74,-6
mechanicalmeter/5C21141.jpg,58,138,33,58,2
mechanicalmeter/5C21141.jpg,116,137,34,51,1
mechanicalmeter/5C21141.jpg,183,130,35,62,1
mechanicalmeter/5C21141.jpg,255,136,33,57,4
mechanicalmeter/5C21141.jpg,322,134,35,60,1
mechanicalmeter/5C21141.jpg,381,128,56,76,-2
mechanicalmeter/5C21131.jpg,58,138,33,59,2
mechanicalmeter/5C21131.jpg,117,136,33,53,1
mechanicalmeter/5C21131.jpg,183,129,35,63,1
mechanicalmeter/5C21131.jpg,252,125,43,65,3
mechanicalmeter/5C21131.jpg,322,134,33,59,1
mechanicalmeter/5C21131.jpg,381,111,54,95,-7
mechanicalmeter/5C21122.jpg,58,138,33,59,2
mechanicalmeter/5C21122.jpg,117,136,32,52,1
mechanicalmeter/5C21122.jpg,184,130,35,62,1
mechanicalmeter/5C21122.jpg,252,128,41,61,2
mechanicalmeter/5C21122.jpg,321,136,36,54,2
mechanicalmeter/5C21122.jpg,377,113,65,87,-2
mechanicalmeter/5C21112.jpg,58,137,33,59,2
mechanicalmeter/5C21112.jpg,116,136,35,53,1
mechanicalmeter/5C21112.jpg,183,129,35,63,1
mechanicalmeter/5C21112.jpg,253,130,30,61,1
mechanicalmeter/5C21112.jpg,321,136,36,56,2
mechanicalmeter/5C21112.jpg,380,113,63,94,-8
mechanicalmeter/5C21103.jpg,58,138,33,58,2
mechanicalmeter/5C21103.jpg,117,137,33,52,1
mechanicalmeter/5C21103.jpg,183,130,33,61,1
mechanicalmeter/5C21103.jpg,252,133,34,60,10
mechanicalmeter/5C21103.jpg,323,140,38,57,3
mechanicalmeter/5C21103.jpg,382,116,55,88,-3
mechanicalmeter/5C21084.jpg,50,138,40,58,2
mechanicalmeter/5C21084.jpg,116,142,32,50,1
mechanicalmeter/5C21084.jpg,183,131,35,58,10
mechanicalmeter/5C21084.jpg,254,140,34,56,8
mechanicalmeter/5C21084.jpg,322,139,38,57,4
mechanicalmeter/5C21084.jpg,381,138,54,70,-4
mechanicalmeter/5C21082.jpg,146,88,30,49,2
mechanicalmeter/5C21082.jpg,207,84,34,55,1
mechanicalmeter/5C21082.jpg,265,88,33,49,10
mechanicalmeter/5C21082.jpg,326,89,31,51,8
mechanicalmeter/5C21082.jpg,379,85,37,55,2
mechanicalmeter/5C21082.jpg,426,155,27,32,11
mechanicalmeter/5C21082.jpg,437,75,44,56,-10
mechanicalmeter/5C21074.jpg,58,138,32,58,2
mechanicalmeter/5C21074.jpg,117,142,30,50,1
mechanicalmeter/5C21074.jpg,183,131,35,58,10
mechanicalmeter/5C21074.jpg,247,124,44,64,7
mechanicalmeter/5C21074.jpg,324,126,36,56,4
mechanicalmeter/5C21074.jpg,379,111,61,97,-9
mechanicalmeter/5C21065.jpg,58,138,33,58,2
mechanicalmeter/5C21065.jpg,117,142,31,50,1
mechanicalmeter/5C21065.jpg,182,130,36,60,10
mechanicalmeter/5C21065.jpg,255,140,31,55,6
mechanicalmeter/5C21065.jpg,325,137,33,55,5
mechanicalmeter/5C21065.jpg,386,117,53,88,-4
mechanicalmeter/5C21056.jpg,58,138,33,58,2
mechanicalmeter/5C21056.jpg,117,142,31,50,1
mechanicalmeter/5C21056.jpg,182,130,36,60,10
mechanicalmeter/5C21056.jpg,255,136,33,61,5
mechanicalmeter/5C21056.jpg,322,140,36,55,6
mechanicalmeter/5C21056.jpg,390,120,45,70,-10
mechanicalmeter/5C21055.jpg,148,111,36,54,2
mechanicalmeter/5C21055.jpg,208,112,35,47,1
mechanicalmeter/5C21055.jpg,267,110,34,52,10
mechanicalmeter/5C21055.jpg,324,110,41,49,5
mechanicalmeter/5C21055.jpg,386,110,36,49,5
mechanicalmeter/5C21055.jpg,444,105,43,50,-1
mechanicalmeter/5C21046.jpg,58,137,32,60,2
mechanicalmeter/5C21046.jpg,117,142,31,50,1
mechanicalmeter/5C21046.jpg,182,130,36,59,10
mechanicalmeter/5C21046.jpg,255,136,33,57,4
mechanicalmeter/5C21046.jpg,322,139,36,57,6
mechanicalmeter/5C21046.jpg,390,122,42,73,-6
mechanicalmeter/5C21037.jpg,58,138,33,58,2
mechanicalmeter/5C21037.jpg,116,141,30,52,1
mechanicalmeter/5C21037.jpg,183,129,35,60,10
mechanicalmeter/5C21037.jpg,252,133,41,57,3
mechanicalmeter/5C21037.jpg,325,136,36,61,7
mechanicalmeter/5C21037.jpg,385,117,43,69,-1
mechanicalmeter/5C21027.jpg,58,138,33,58,2
mechanicalmeter/5C21027.jpg,117,142,31,50,1
mechanicalmeter/5C21027.jpg,182,129,36,60,10
mechanicalmeter/5C21027.jpg,251,135,46,63,2
mechanicalmeter/5C21027.jpg,320,139,42,56,7
mechanicalmeter/5C21027.jpg,388,137,50,71,-7
mechanicalmeter/5C21008.jpg,58,138,33,59,2
mechanicalmeter/5C21008.jpg,118,142,30,50,1
mechanicalmeter/5C21008.jpg,183,130,35,59,10
mechanicalmeter/5C21008.jpg,254,133,34,61,10
mechanicalmeter/5C21008.jpg,322,136,35,56,8
mechanicalmeter/5C21008.jpg,382,133,48,70,-8
mechanicalmeter/5C20999.jpg,59,139,30,56,2
mechanicalmeter/5C20999.jpg,116,126,34,58,10
mechanicalmeter/5C20999.jpg,182,125,36,61,9
mechanicalmeter/5C20999.jpg,254,129,35,63,9
mechanicalmeter/5C20999.jpg,324,138,35,57,9
mechanicalmeter/5C20999.jpg,380,112,59,78,-3
mechanicalmeter/5C20989.jpg,59,139,30,56,2
mechanicalmeter/5C20989.jpg,116,130,32,59,10
mechanicalmeter/5C20989.jpg,181,131,35,59,9
mechanicalmeter/5C20989.jpg,254,137,34,55,8
mechanicalmeter/5C20989.jpg,325,139,32,55,9
mechanicalmeter/5C20989.jpg,379,110,56,67,-8
mechanicalmeter/5C20980.jpg,58,139,32,56,2
mechanicalmeter/5C20980.jpg,118,130,31,59,10
mechanicalmeter/5C20980.jpg,184,131,35,59,9
mechanicalmeter/5C20980.jpg,254,141,34,55,8
mechanicalmeter/5C20980.jpg,323,138,36,57,10
mechanicalmeter/5C20980.jpg,390,118,46,73,-3
mechanicalmeter/5C20975.jpg,144,88,34,46,2
mechanicalmeter/5C20975.jpg,204,86,39,50,10
mechanicalmeter/5C20975.jpg,269,86,30,53,9
mechanicalmeter/5C20975.jpg,323,85,34,51,7
mechanicalmeter/5C20975.jpg,383,72,33,50,5
mechanicalmeter/5C20975.jpg,437,165,12,15,11
mechanicalmeter/5C20975.jpg,439,74,39,79,-9
mechanicalmeter/5C20970.jpg,59,139,30,56,2
mechanicalmeter/5C20970.jpg,117,131,31,57,10
mechanicalmeter/5C20970.jpg,184,131,37,60,9
mechanicalmeter/5C20970.jpg,252,143,35,51,7
mechanicalmeter/5C20970.jpg,322,138,35,57,10
mechanicalmeter/5C20970.jpg,388,119,44,74,-9
mechanicalmeter/5C20961.jpg,59,139,30,56,2
mechanicalmeter/5C20961.jpg,117,130,32,59,10
mechanicalmeter/5C20961.jpg,181,131,35,58,9
mechanicalmeter/5C20961.jpg,255,139,33,57,6
mechanicalmeter/5C20961.jpg,324,137,36,60,1
mechanicalmeter/5C20961.jpg,379,112,57,79,-4
mechanicalmeter/5C20951.jpg,58,139,32,56,2
mechanicalmeter/5C20951.jpg,116,130,33,59,10
mechanicalmeter/5C20951.jpg,178,133,47,59,9
mechanicalmeter/5C20951.jpg,253,135,36,58,5
mechanicalmeter/5C20951.jpg,318,124,40,61,1
mechanicalmeter/5C20951.jpg,388,114,49,79,-9
mechanicalmeter/5C2095.jpg,178,146,46,55,2
mechanicalmeter/5C2095.jpg,252,143,48,53,10
mechanicalmeter/5C2095.jpg,326,143,52,54,9
mechanicalmeter/5C2095.jpg,403,145,47,55,5
